Age,Gender,Department,YearsAtCompany,WorkHoursPerWeek,RemoteWork,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,SalaryRange,WorkLifeBalanceScore,TeamSize,CareerGrowthScore,BurnoutRisk
53,3,2,14,31,0,2.81,4.9,8.96,2.75,8.5,6.0,68,1,2.29,1,3,0,1.72,39,4.54,0
30,3,0,3,42,2,1.38,6.58,7.01,7.58,8.2,3.6,29,1,7.98,0,9,0,7.16,9,7.3,0
33,3,2,3,59,2,9.73,1.23,2.85,3.44,5.6,1.7,43,0,3.14,0,0,0,4.33,36,9.55,1
32,2,5,19,55,2,8.26,4.64,3.88,8.25,5.5,7.0,9,1,1.61,1,1,3,7.52,5,8.9,1
37,0,4,9,58,0,4.25,2.39,8.09,7.15,8.9,8.4,96,0,4.92,0,0,4,4.64,15,2.07,0
22,1,5,5,42,0,5.34,5.88,1.94,5.71,7.4,2.7,87,0,4.52,1,1,4,9.71,9,6.87,0
42,2,3,11,59,2,3.63,8.59,7.75,6.85,5.5,1.9,82,0,2.6,1,3,1,7.25,25,1.06,0
51,3,0,19,31,1,6.38,5.72,4.23,8.89,5.6,0.8,29,1,2.2,1,0,1,1.42,28,6.7,0
34,2,5,15,59,0,7.46,1.32,5.97,4.48,6.2,5.3,88,1,9.07,1,5,0,3.97,27,5.18,1
55,3,0,2,48,2,5.03,1.27,3.53,7.92,7.1,8.3,74,0,1.61,0,0,4,6.07,46,5.42,0
25,1,3,13,51,1,8.86,6.45,9.88,2.43,8.5,2.5,48,0,1.89,0,2,4,2.28,47,6.29,1
49,1,2,0,53,0,5.65,3.95,9.15,7.31,5.0,4.6,34,0,3.21,0,1,0,1.02,33,7.68,0
59,0,2,9,45,1,2.3,6.15,9.36,7.76,4.4,1.6,64,0,9.58,1,1,2,1.71,33,7.57,0
52,3,3,14,41,1,6.6,2.47,2.66,4.99,6.0,4.0,16,0,1.77,0,3,4,5.72,38,1.4,0
48,0,5,6,30,0,5.16,7.99,8.58,8.14,5.2,0.2,30,1,8.34,1,8,0,6.69,8,7.63,0
26,0,1,3,38,2,9.42,8.75,5.82,6.01,6.9,9.1,69,0,9.03,0,2,0,1.84,4,8.47,1
46,1,0,13,46,1,4.53,9.0,7.37,9.43,7.5,6.8,76,0,4.4,1,5,2,6.99,48,1.61,0
24,2,2,15,39,2,4.63,3.74,2.96,2.01,5.6,3.3,51,0,3.65,1,9,1,6.55,43,3.91,0
54,2,4,13,47,0,6.86,6.95,7.41,2.18,7.4,8.8,25,0,7.1,0,2,0,9.46,36,8.13,0
25,0,3,2,48,1,5.74,3.51,9.23,8.58,5.7,1.8,99,1,7.32,1,9,4,8.57,43,5.44,0
46,1,1,16,36,1,4.37,7.86,3.41,8.58,7.2,0.8,4,0,8.02,1,4,1,9.49,31,7.25,0
41,3,3,20,54,1,9.91,2.08,3.1,5.24,7.2,9.4,110,0,8.48,0,8,1,9.69,10,5.52,1
55,2,5,13,48,1,3.72,7.86,1.94,9.68,5.4,3.1,13,1,3.42,0,2,1,4.97,49,9.8,0
47,0,4,17,53,1,3.5,4.96,3.4,7.11,7.2,9.4,50,0,7.18,1,7,0,5.39,41,9.43,0
26,2,3,2,44,0,8.78,8.7,5.82,9.85,5.9,6.4,14,1,2.21,1,5,4,3.53,42,3.53,1
56,2,0,18,38,1,1.03,7.65,8.49,5.79,5.7,9.8,11,1,5.6,1,7,2,5.58,8,4.47,0
49,3,0,2,39,0,2.81,4.39,3.51,2.81,5.4,7.5,113,0,6.52,1,1,3,2.36,30,4.88,0
50,1,0,11,52,2,6.31,9.13,6.59,5.0,5.7,1.1,45,0,2.46,0,8,3,7.04,14,1.94,0
30,3,4,4,49,0,2.46,3.55,5.32,9.82,7.9,8.5,105,1,1.69,0,0,1,1.22,45,4.64,0
59,1,5,9,49,1,9.87,9.7,3.6,4.33,5.2,1.5,63,1,2.75,1,2,3,3.12,35,7.97,1
27,2,1,8,33,2,5.18,7.9,5.59,9.61,7.4,6.9,71,0,4.79,1,3,3,2.87,46,8.62,0
40,0,2,0,35,0,6.38,9.92,2.51,8.17,8.5,5.0,58,0,8.99,1,5,0,9.44,46,8.98,0
32,3,0,12,33,0,2.44,1.49,6.76,4.98,5.8,7.1,118,1,5.79,1,3,2,2.3,3,1.13,0
23,1,1,2,34,0,3.6,3.47,2.04,5.88,4.1,7.6,94,0,7.74,0,1,3,9.02,29,8.1,0
30,2,4,18,38,1,6.53,7.67,7.58,6.47,4.1,8.0,25,1,2.57,0,2,2,2.12,16,5.52,0
42,1,1,10,41,1,5.95,9.3,2.6,6.99,4.7,8.3,28,0,1.95,0,2,3,6.86,10,2.86,0
45,1,0,15,52,0,8.06,1.26,9.98,1.69,4.6,8.5,3,0,3.16,0,5,1,3.88,4,5.49,1
55,1,2,5,37,0,3.42,1.0,8.41,9.4,7.7,4.1,49,1,3.82,1,4,1,3.84,4,8.6,0
43,2,0,2,50,2,6.88,3.31,4.09,6.37,5.5,8.9,91,1,5.93,1,4,2,9.98,2,4.91,0
24,0,5,18,34,1,3.62,8.68,4.84,9.38,7.3,7.2,24,0,8.93,1,3,2,3.03,11,9.91,0
33,0,0,5,58,1,6.28,7.9,3.33,6.69,4.2,8.4,39,1,4.83,0,3,2,2.82,15,6.55,0
49,0,3,7,40,2,6.45,4.06,7.9,4.88,5.5,9.9,31,0,5.67,0,8,2,6.3,11,5.41,0
51,1,2,12,52,0,2.1,1.02,4.43,6.1,5.2,1.2,99,0,1.04,0,6,4,7.67,23,3.65,0
47,2,5,11,40,0,5.94,5.99,7.8,8.47,5.4,3.7,74,1,1.3,0,7,1,9.84,38,1.1,0
42,1,2,9,42,2,1.11,3.14,1.17,3.94,5.0,8.1,36,0,1.75,1,3,3,7.31,30,6.49,0
49,0,1,2,43,0,5.51,7.71,2.22,9.61,7.1,0.9,9,0,7.29,1,2,4,6.06,1,6.2,0
47,0,3,3,57,0,7.28,5.02,4.28,5.19,7.3,5.4,37,1,5.38,0,0,2,4.68,45,5.65,1
54,2,4,0,37,2,1.66,7.11,1.98,9.61,4.7,8.6,60,1,2.74,0,8,3,6.36,33,5.84,0
42,1,0,12,54,2,9.45,8.67,6.41,8.93,7.7,0.2,99,1,6.33,1,8,1,6.41,45,8.59,1
56,3,5,3,59,2,5.13,5.82,1.46,7.91,5.3,9.4,113,0,5.9,1,1,2,2.96,37,3.85,0
55,3,0,10,47,0,9.45,4.02,8.74,5.21,5.4,9.8,116,1,1.8,1,3,0,7.04,23,5.95,1
39,0,0,18,48,2,1.97,7.93,7.85,6.28,8.1,3.2,26,0,6.76,1,3,2,2.84,49,7.12,0
32,2,3,10,41,0,9.55,3.39,2.95,8.54,8.5,7.7,80,1,7.9,1,0,3,5.41,48,2.89,1
44,1,4,11,41,1,1.98,9.02,5.35,5.9,8.1,1.3,6,0,3.58,0,1,1,3.34,18,9.32,0
43,1,1,10,47,1,5.15,1.64,5.07,7.64,4.7,7.7,72,0,7.19,1,7,2,3.82,10,7.63,0
38,0,4,5,39,2,9.44,8.52,7.52,8.12,9.0,4.8,98,1,2.8,1,5,1,6.52,17,1.48,1
26,0,1,11,36,0,3.09,1.82,4.61,5.62,7.4,8.6,117,0,7.81,0,0,4,1.58,7,8.79,0
32,1,4,8,57,0,1.31,1.51,1.3,5.83,6.6,2.1,8,0,9.21,1,6,0,1.11,15,9.37,0
51,1,4,9,47,0,8.14,4.27,3.46,2.78,8.8,6.7,58,1,4.98,1,6,4,2.18,27,8.14,1
36,0,5,2,41,2,6.36,9.61,5.2,3.2,8.1,7.9,35,0,3.2,0,5,0,2.52,9,4.84,0
48,1,0,2,43,0,5.63,9.85,9.77,9.14,7.5,2.0,117,0,4.59,0,7,4,2.78,21,9.95,0
56,3,5,19,44,0,1.31,2.82,8.93,8.56,8.2,8.2,29,0,3.25,0,4,1,7.97,37,2.12,0
54,0,1,15,45,0,6.88,2.34,2.63,1.09,5.9,9.6,94,0,1.01,0,1,1,5.02,29,5.83,0
41,1,3,2,31,1,2.54,4.18,7.51,8.82,7.4,6.2,18,0,6.85,0,3,4,5.23,42,2.53,0
37,0,0,9,59,0,9.38,4.03,9.43,1.23,5.0,7.8,40,0,1.38,0,7,3,6.8,45,4.95,1
55,2,4,10,59,1,7.17,7.84,1.08,5.12,8.9,5.3,54,1,2.89,1,7,4,7.56,33,9.35,1
23,0,1,7,47,0,7.36,5.0,7.49,1.61,6.9,6.0,86,1,7.5,1,4,2,1.03,6,8.15,1
56,0,5,5,41,0,3.09,8.02,5.13,9.72,8.1,0.1,83,1,6.99,1,5,3,8.71,25,8.04,0
49,2,1,19,45,0,8.93,7.74,7.12,9.75,6.0,5.2,5,0,1.66,1,8,1,9.9,35,4.18,1
27,3,0,10,42,1,5.84,6.2,6.45,6.5,7.8,5.8,106,1,6.94,0,9,4,2.1,17,9.41,0
30,1,0,20,49,0,8.71,8.5,9.86,4.53,5.9,6.7,87,1,9.38,0,9,3,6.86,44,4.31,1
41,2,1,11,46,2,3.44,2.76,3.6,5.61,7.0,1.7,110,0,1.67,0,9,2,1.02,27,1.36,0
22,0,0,15,47,0,7.8,2.46,8.08,7.86,7.9,2.4,21,1,4.74,1,1,0,1.44,43,6.74,1
29,1,1,17,32,1,6.17,7.76,3.11,3.01,4.6,7.6,69,1,7.56,0,4,1,3.57,40,4.26,0
44,2,5,12,52,1,1.44,3.2,4.92,4.98,5.8,1.7,115,0,7.01,1,8,3,8.62,25,2.38,0
24,1,0,2,39,2,4.65,1.03,9.78,7.64,6.7,4.2,23,1,3.04,0,2,3,6.87,12,9.41,0
25,1,5,14,30,2,2.66,9.21,7.9,4.56,5.7,2.5,61,1,2.47,1,5,3,5.01,43,6.74,0
46,2,2,20,35,2,4.23,6.61,3.84,1.29,5.5,5.5,41,1,8.06,0,3,4,4.95,37,9.46,0
59,1,5,13,32,1,4.45,5.0,6.57,5.57,5.4,9.9,119,1,9.61,0,3,1,5.19,40,6.25,0
36,3,0,17,48,0,5.27,7.53,1.45,7.64,5.1,8.5,21,1,7.91,1,2,1,3.8,44,1.57,0
42,2,2,13,33,0,6.4,4.0,3.4,9.79,8.2,2.7,81,1,9.67,0,9,4,8.9,38,1.27,0
56,3,3,4,58,2,6.14,9.58,7.47,1.33,8.6,3.7,15,0,6.44,0,0,4,6.11,41,9.11,0
35,0,3,20,49,2,1.35,1.62,6.13,5.86,7.5,9.2,99,0,9.36,1,7,4,5.36,25,1.35,0
57,1,3,13,52,0,7.76,6.77,5.23,5.05,4.1,9.0,115,1,7.21,1,4,2,5.19,49,6.54,1
33,0,5,7,32,2,9.54,8.0,7.22,3.18,7.9,1.6,12,1,9.18,0,1,3,9.42,2,3.68,1
38,0,1,14,37,0,4.14,5.22,4.59,6.74,6.7,8.3,119,1,2.45,0,0,2,7.51,1,7.19,0
30,1,3,14,37,0,2.62,7.79,1.24,2.47,7.8,3.0,36,0,8.34,0,0,1,2.3,3,3.56,0
56,2,0,18,56,0,5.86,9.34,4.97,3.55,6.2,5.4,51,1,2.77,0,3,4,4.93,29,1.33,0
34,1,4,19,58,0,7.34,7.7,9.12,8.04,4.2,0.1,23,0,1.25,0,3,3,3.6,14,7.58,1
36,0,4,5,36,1,7.11,3.78,8.71,5.14,7.4,10.0,82,0,5.66,0,5,0,9.88,45,3.8,1
39,0,5,18,31,0,6.51,6.06,4.68,9.94,6.2,7.6,113,1,3.86,1,6,3,4.74,34,5.96,0
54,2,2,7,50,2,2.32,9.2,1.2,4.48,8.4,2.4,83,0,1.39,0,0,0,1.61,22,7.96,0
27,1,1,5,35,2,8.53,5.04,6.73,5.17,7.7,6.8,90,1,9.82,1,9,3,4.7,36,7.33,1
48,0,0,19,57,2,4.83,7.14,7.67,3.7,5.8,2.9,16,0,7.0,1,1,4,3.89,15,4.14,0
44,3,5,14,45,2,2.99,5.19,3.65,3.13,7.6,0.9,15,1,9.12,0,2,0,6.4,37,7.73,0
48,0,3,2,39,1,1.78,2.09,5.29,9.3,6.5,4.3,0,1,9.99,1,8,0,3.03,10,9.33,0
55,0,0,9,33,0,4.75,1.53,9.93,7.74,5.0,6.1,84,0,4.53,0,3,1,1.32,9,6.49,0
59,2,1,14,42,0,6.56,9.57,6.19,4.0,6.1,0.9,90,1,3.29,1,5,3,1.86,35,7.33,0
35,3,4,15,39,2,6.99,6.51,4.16,7.3,5.1,5.2,0,0,2.65,0,1,2,3.55,46,8.79,0
57,0,0,16,50,2,9.66,1.93,6.65,9.69,4.0,5.1,29,1,5.64,1,1,2,4.13,42,8.59,1
29,0,2,18,43,2,2.38,8.72,2.62,1.67,5.2,6.3,83,0,6.45,0,1,1,8.51,17,4.16,0
56,3,3,10,38,0,9.87,5.7,2.79,3.38,5.0,2.4,23,1,5.25,1,4,1,3.43,47,9.93,1
40,1,0,15,40,1,6.89,7.95,9.32,2.81,4.0,0.2,45,1,4.49,1,8,1,1.28,18,1.26,0
51,1,4,4,52,1,5.09,2.14,3.15,8.83,7.9,3.2,119,1,2.51,1,5,4,8.03,49,9.88,0
35,0,3,4,47,1,8.99,9.16,3.8,2.61,4.4,4.0,1,0,4.98,1,8,4,8.82,25,3.21,1
41,0,5,13,40,1,7.25,6.31,5.89,3.77,6.2,6.4,14,0,1.77,1,5,4,5.43,35,4.96,1
46,1,4,17,46,2,4.14,7.64,9.1,5.89,6.1,9.3,28,1,8.79,1,8,4,3.56,16,8.95,0
45,2,4,7,31,0,8.96,1.28,8.03,6.59,4.9,2.0,98,1,1.42,0,4,1,7.95,45,3.2,1
35,3,3,4,32,2,7.0,3.84,1.39,8.27,8.8,6.9,61,1,4.43,0,0,1,1.08,49,3.02,0
47,3,1,6,40,1,7.29,3.41,7.24,4.67,7.0,1.0,12,0,1.9,1,5,4,9.32,25,6.79,1
59,2,2,15,47,2,9.07,9.55,5.54,5.81,8.1,1.9,82,1,7.97,1,3,4,8.79,16,7.35,1
44,2,0,13,56,1,5.04,2.67,5.28,9.69,6.5,5.1,64,1,3.81,1,8,0,5.9,41,1.07,0
43,2,1,4,32,0,6.91,7.36,7.22,3.68,7.6,7.1,44,1,2.02,0,5,3,3.5,24,5.05,0
40,2,2,8,55,1,7.7,1.38,2.77,3.23,8.8,8.6,46,0,5.78,1,0,0,1.3,12,5.4,1
24,2,1,3,44,2,5.09,2.78,9.83,7.4,5.7,7.4,15,1,9.25,1,5,3,10.0,35,3.45,0
40,2,1,3,40,0,1.75,4.05,6.81,7.94,6.5,0.2,106,1,9.18,1,2,4,7.86,9,5.91,0
30,3,3,15,40,1,7.94,8.15,4.29,4.73,6.6,6.8,2,0,3.25,0,2,4,4.05,48,2.39,1
49,2,3,16,57,1,1.43,8.11,6.4,2.92,9.0,8.2,103,1,7.48,1,6,4,1.17,37,3.91,0
41,1,0,14,59,0,7.46,9.57,2.95,8.01,5.2,5.3,69,0,1.27,0,1,0,6.75,32,7.42,1
28,2,1,3,57,2,9.2,9.25,6.7,7.03,7.4,9.7,94,0,2.19,1,8,1,9.88,19,8.86,1
35,2,1,5,54,0,4.12,1.73,1.25,8.89,4.7,0.0,4,0,5.5,1,8,3,7.36,22,6.3,0
30,3,1,15,49,2,1.92,8.47,4.07,8.6,8.6,8.2,25,0,3.06,0,6,0,1.75,45,1.67,0
40,3,0,3,57,1,3.1,5.06,7.73,2.85,7.0,3.3,91,0,8.18,1,8,4,4.62,34,7.11,0
35,2,5,5,54,1,6.06,8.79,8.27,8.49,8.3,6.5,14,1,9.38,1,5,1,1.98,19,9.08,0
59,3,2,4,40,0,9.48,1.8,3.28,2.58,8.5,6.9,72,1,1.04,1,8,0,9.21,12,5.54,1
57,0,4,15,48,1,5.61,8.4,5.85,8.77,6.8,3.1,54,1,3.1,0,9,3,3.97,18,5.44,0
38,3,2,15,57,0,2.01,2.44,5.76,7.93,7.4,10.0,21,1,4.96,0,1,4,7.6,5,9.92,0
51,3,2,9,30,1,6.65,4.0,4.79,6.13,7.5,1.0,36,1,6.07,1,4,3,1.76,26,6.73,0
30,3,1,8,56,1,7.6,1.26,3.06,6.78,6.3,1.6,84,1,9.24,1,5,4,2.16,27,8.25,1
54,3,3,3,34,2,4.54,2.11,7.33,1.94,6.2,8.9,105,1,9.03,0,5,4,7.12,20,6.82,0
46,1,0,13,39,0,7.49,5.01,3.27,1.36,4.9,1.2,28,1,6.73,0,3,2,8.59,8,2.99,1
35,1,1,3,39,0,3.92,8.37,9.2,3.98,5.9,3.8,25,0,3.32,1,3,3,2.81,16,3.56,0
32,1,5,11,43,1,8.1,7.96,5.76,8.39,9.0,7.3,69,1,8.05,1,4,1,4.77,2,6.99,1
56,2,3,9,31,2,4.07,3.12,8.83,5.19,5.3,7.9,10,1,2.82,1,5,4,6.57,45,5.1,0
35,2,2,3,33,2,3.3,2.37,3.62,3.01,7.8,9.5,99,0,9.69,0,7,1,8.17,1,4.64,0
51,0,1,17,31,0,8.91,4.5,8.26,8.51,4.3,7.9,19,1,1.05,0,9,0,6.65,5,1.2,1
25,1,3,12,47,0,5.94,8.95,2.02,3.06,6.3,8.4,107,0,6.13,0,0,4,1.86,31,8.96,0
25,2,1,12,42,1,3.57,1.82,7.9,8.34,4.3,9.5,83,1,1.8,0,7,4,5.89,23,8.96,0
49,3,0,13,48,0,9.42,5.89,4.48,5.08,6.4,5.5,90,1,4.67,1,1,4,8.96,21,5.15,1
29,3,1,17,34,1,7.22,1.8,5.23,5.17,4.1,3.4,69,0,6.71,0,6,1,8.81,12,7.31,1
23,1,3,0,49,2,2.99,5.23,2.5,3.45,7.1,7.6,32,1,7.21,0,3,2,6.27,4,2.6,0
43,0,3,20,31,0,6.53,2.14,1.17,9.1,6.9,1.6,29,0,8.07,0,7,3,9.96,37,5.53,0
37,0,2,15,40,2,8.83,1.72,7.0,1.8,8.0,0.7,49,0,6.34,1,5,4,1.95,11,4.95,1
50,3,1,14,59,2,7.27,2.72,6.29,2.3,6.9,7.9,33,0,3.26,1,4,3,5.31,42,6.91,1
51,0,1,4,59,1,3.2,3.3,6.6,6.72,8.6,9.5,4,1,9.0,1,9,3,7.98,40,5.23,0
33,1,5,5,55,2,6.84,3.49,3.3,8.65,7.9,4.4,79,0,8.3,1,9,3,2.27,9,5.49,0
56,3,0,5,47,1,6.57,6.81,3.15,1.86,4.7,1.6,11,0,2.44,0,4,1,9.75,26,3.66,0
32,2,5,2,59,1,8.39,1.49,8.47,7.6,5.3,5.0,75,1,8.44,0,3,3,4.19,39,1.44,1
42,2,3,15,35,2,2.6,1.73,7.85,7.68,4.1,3.9,74,0,9.75,1,2,0,4.15,27,9.25,0
42,0,4,11,52,2,7.3,2.7,4.03,6.23,5.9,3.7,51,0,6.73,1,2,1,2.92,29,1.11,1
26,3,2,3,57,1,1.25,8.85,6.74,5.38,6.5,6.3,50,1,3.54,1,2,1,3.59,46,3.53,0
41,3,1,0,39,1,7.27,6.66,8.45,3.89,8.7,1.7,20,1,6.46,0,6,0,6.2,43,5.03,1
58,2,3,3,51,2,9.64,7.57,9.0,4.16,6.6,3.8,70,1,4.08,0,7,2,4.86,25,3.87,1
24,3,0,0,52,1,2.57,4.33,1.05,7.07,7.9,8.7,57,0,7.08,0,7,2,2.74,18,5.97,0
54,3,1,20,46,1,3.8,2.92,8.32,1.59,5.3,7.3,97,0,5.9,0,1,4,8.28,30,5.15,0
30,3,4,7,51,0,6.25,1.34,4.15,6.26,4.8,0.6,63,1,9.37,1,2,2,1.56,8,3.3,0
30,0,2,4,40,0,7.59,5.4,7.47,3.51,8.1,5.1,92,0,6.56,1,1,4,8.51,2,1.79,1
25,3,5,1,48,0,4.1,6.17,4.34,5.2,5.2,0.9,5,0,2.93,0,5,3,3.47,22,2.24,0
56,1,1,11,46,0,6.98,9.07,6.46,6.03,8.4,9.6,99,1,7.53,0,2,4,5.46,21,5.38,0
38,0,2,16,53,0,9.09,8.94,6.82,8.97,4.8,2.4,97,1,3.71,1,5,2,4.43,39,8.61,1
55,3,0,6,33,1,7.54,4.82,4.64,6.21,8.3,9.3,48,1,3.45,1,3,4,6.14,26,1.91,1
45,3,4,10,55,1,7.4,4.81,5.62,3.04,7.9,8.3,71,0,4.53,1,9,1,8.16,29,7.09,1
53,1,5,3,53,0,4.44,2.45,7.54,1.72,7.1,5.5,36,1,1.11,0,9,2,9.9,5,8.13,0
22,0,5,4,55,2,9.2,3.32,5.29,6.64,8.3,3.4,9,0,9.72,1,5,4,3.75,46,3.49,1
29,2,5,5,43,0,3.5,9.33,1.13,5.91,5.7,8.6,79,1,5.79,0,2,2,5.98,14,7.01,0
44,2,5,10,56,2,2.85,2.27,1.12,7.05,4.8,1.5,65,0,7.96,1,4,0,5.19,35,7.18,0
33,0,3,0,49,1,4.28,9.72,6.95,5.13,4.8,1.8,55,1,3.32,0,7,2,9.99,6,7.37,0
33,3,5,9,33,2,6.85,5.54,8.63,8.43,5.4,2.2,82,0,7.72,1,2,0,8.28,23,9.02,0
36,3,4,19,57,1,8.76,5.11,8.07,9.28,6.2,6.0,70,0,6.1,1,8,4,4.57,17,4.59,1
40,2,0,20,43,2,2.19,2.57,3.79,1.36,8.4,3.1,65,0,4.82,1,8,0,5.29,24,3.19,0
47,2,3,10,55,1,8.32,6.95,5.24,7.7,4.4,9.9,44,0,9.74,1,6,2,3.21,40,5.89,1
50,2,0,16,33,1,8.32,5.14,3.11,1.32,8.6,2.0,86,0,5.44,1,7,1,7.8,29,1.56,1
43,1,1,7,35,0,6.28,4.34,9.9,5.01,8.6,8.1,94,0,6.92,1,8,0,8.61,30,4.01,0
42,2,1,12,59,1,7.85,3.38,3.34,5.15,7.6,1.0,67,0,1.14,0,0,2,9.68,24,8.95,1
59,1,1,19,38,0,2.64,1.6,4.75,7.27,8.5,3.5,63,1,3.71,1,6,1,6.09,35,5.79,0
41,0,3,17,50,0,2.53,5.67,7.13,4.17,7.8,2.4,15,0,9.0,0,9,3,7.04,47,4.93,0
50,3,0,15,41,0,8.77,3.82,8.88,8.39,6.6,9.8,9,0,7.83,1,2,0,5.01,37,3.39,1
25,2,4,1,58,2,5.48,7.37,1.46,4.09,7.0,0.3,112,0,5.83,1,5,0,6.48,2,3.25,0
28,3,1,4,55,2,3.21,7.51,3.71,4.08,7.1,7.2,20,0,9.1,1,8,4,4.14,21,3.13,0
49,3,0,17,59,1,7.2,3.99,6.12,3.0,4.6,2.5,91,0,5.38,1,9,3,7.64,40,8.46,1
49,2,4,2,37,0,9.03,7.02,6.56,7.15,5.0,8.1,109,1,6.1,0,7,4,1.2,41,9.87,1
25,2,3,16,53,0,6.69,3.33,1.63,1.69,6.6,3.1,11,1,4.44,1,1,4,1.26,5,5.81,0
43,0,1,15,33,1,4.13,7.54,6.98,4.27,4.6,1.9,12,1,6.58,1,3,2,7.45,35,1.72,0
33,1,1,5,56,0,5.35,1.14,5.75,3.4,8.8,6.9,115,0,3.87,1,4,4,9.38,44,7.76,0
24,1,3,18,55,1,7.77,2.36,8.45,3.06,6.5,2.6,103,0,4.47,0,9,0,6.69,35,8.89,1
43,3,0,6,54,0,1.61,3.21,3.0,1.55,5.9,4.9,80,0,9.7,0,5,4,7.54,19,9.38,0
23,2,3,17,54,2,2.95,7.96,2.76,2.71,4.8,1.3,81,1,2.0,1,6,1,8.42,16,6.66,0
45,0,4,13,34,1,5.16,1.6,8.14,5.02,6.1,7.2,116,1,1.95,1,3,0,4.26,25,5.56,0
55,0,0,5,35,1,6.44,2.69,7.33,5.53,5.5,4.1,9,1,1.39,1,3,2,1.97,16,6.58,0
48,0,0,7,34,2,4.05,4.23,8.13,3.43,4.4,1.4,91,0,3.88,1,4,4,9.4,31,1.12,0
22,0,4,14,48,1,3.69,1.08,8.04,6.85,8.8,7.4,12,0,4.58,0,8,1,9.45,33,6.9,0
29,0,0,14,56,2,1.37,7.86,1.94,4.02,5.3,1.0,33,0,1.85,0,8,1,4.98,17,7.39,0
44,1,3,14,37,0,1.29,6.04,3.51,4.31,7.5,5.7,58,0,5.94,0,0,0,2.95,21,7.5,0
59,1,1,15,38,2,3.51,9.11,3.34,8.04,4.5,6.1,48,1,6.25,0,4,4,9.03,35,6.07,0
27,1,4,0,44,2,5.77,1.28,9.41,5.97,8.6,9.3,5,1,7.76,0,4,1,7.38,49,7.3,0
43,2,0,10,33,1,6.01,3.44,5.39,9.58,7.0,1.5,11,1,9.78,0,6,4,1.07,23,6.75,0
46,3,5,4,54,0,5.45,7.58,2.0,4.23,7.3,6.5,28,1,6.57,1,7,0,1.97,49,2.04,0
39,0,2,4,38,2,4.69,7.08,3.61,8.45,7.9,3.8,76,1,2.0,1,2,3,9.85,16,9.09,0
38,2,4,20,36,0,3.27,3.19,8.85,7.65,7.0,4.0,25,0,1.8,1,0,1,1.34,38,6.6,0
33,0,5,5,37,2,4.61,6.36,8.62,9.01,4.4,5.0,67,1,8.0,0,1,2,3.54,14,7.55,0
27,1,2,1,44,1,2.25,8.14,9.1,9.61,6.1,2.3,78,0,6.85,1,5,4,5.94,40,4.09,0
47,2,5,5,48,2,2.04,1.3,4.5,1.07,5.3,4.6,15,0,2.46,0,5,0,2.66,41,9.27,0
48,1,0,13,44,2,3.7,7.46,6.77,1.79,6.4,6.9,52,1,3.28,1,4,0,3.09,33,5.52,0
29,0,2,10,34,0,9.96,3.27,3.5,7.07,6.0,4.6,18,1,7.75,0,4,2,4.18,21,7.11,1
40,0,0,3,48,2,3.94,9.53,2.63,4.51,8.1,0.4,46,0,6.1,1,8,3,3.43,17,9.57,0
22,3,2,8,36,1,9.43,5.84,1.2,8.37,5.2,2.6,89,0,6.27,1,6,4,8.23,4,9.24,1
50,0,2,2,35,1,4.53,1.3,3.01,1.11,5.0,3.5,31,0,2.89,0,5,3,5.5,16,6.8,0
56,1,5,15,56,2,4.95,4.63,6.44,8.26,8.8,3.5,69,0,6.66,1,6,0,3.51,30,2.49,0
35,0,2,10,48,2,8.17,9.7,9.14,2.22,8.7,0.8,115,1,7.94,0,2,1,3.82,44,9.56,1
56,3,0,3,54,0,1.84,7.57,2.2,3.61,9.0,4.5,69,0,8.97,1,6,3,1.36,45,9.86,0
41,3,3,0,57,0,2.64,3.7,9.26,9.72,6.8,6.9,60,1,7.63,1,2,1,1.44,34,1.93,0
34,1,5,20,46,1,9.76,6.18,4.11,1.46,4.6,0.5,4,1,6.19,1,7,2,7.46,22,5.05,1
59,2,1,15,39,0,5.55,6.39,4.84,4.14,8.4,7.5,58,1,7.06,1,9,0,2.02,44,5.93,0
29,0,2,18,48,2,1.4,1.21,4.28,1.76,4.7,9.6,1,1,5.37,1,9,1,5.28,42,1.83,0
41,3,4,15,40,1,1.43,2.61,4.68,8.68,4.8,0.1,115,0,3.04,0,8,4,8.58,29,2.71,0
54,0,5,10,44,0,9.17,5.97,3.33,7.33,5.0,1.9,1,0,8.94,0,2,0,4.32,47,5.84,1
47,0,2,7,39,1,8.86,4.62,7.29,8.2,7.3,5.4,100,1,5.79,0,6,2,4.11,5,9.67,1
42,2,3,0,40,2,5.13,2.71,7.82,5.75,4.5,2.2,2,0,6.35,1,7,4,8.86,1,1.25,0
30,3,3,20,52,0,2.47,7.95,8.41,4.22,7.9,7.6,69,1,9.91,0,2,0,8.78,40,9.21,0
45,0,0,8,32,2,8.47,5.4,4.07,1.02,4.3,3.1,94,1,9.87,0,5,3,8.92,25,9.09,1
58,3,0,11,59,2,3.92,3.79,7.88,3.5,4.6,2.9,42,0,6.28,1,6,0,6.15,6,8.71,0
38,1,0,7,32,1,4.77,2.46,6.74,5.63,6.2,0.0,4,0,1.31,1,3,4,9.57,23,4.4,0
